starttime	seconds	ctime	dtime	ttime	wait
Tue Mar 04 20:14:18 2014	1393989258	18	7891	7909	0
Tue Mar 04 20:14:18 2014	1393989258	15	7893	7909	0
Tue Mar 04 20:14:18 2014	1393989258	18	7891	7909	0
Tue Mar 04 20:14:18 2014	1393989258	18	7891	7909	0
Tue Mar 04 20:14:18 2014	1393989258	16	7893	7909	0
Tue Mar 04 20:14:18 2014	1393989258	13	7896	7909	0
Tue Mar 04 20:14:18 2014	1393989258	998	6911	7909	0
Tue Mar 04 20:14:18 2014	1393989258	18	7891	7909	0
Tue Mar 04 20:14:18 2014	1393989258	19	7890	7909	0
Tue Mar 04 20:14:18 2014	1393989258	998	6911	7909	0
Tue Mar 04 20:14:18 2014	1393989258	13	7897	7909	0
Tue Mar 04 20:14:18 2014	1393989258	13	7896	7909	0
Tue Mar 04 20:14:18 2014	1393989258	18	7891	7909	0
Tue Mar 04 20:14:18 2014	1393989258	18	7891	7909	0
Tue Mar 04 20:14:18 2014	1393989258	10	7899	7909	0
Tue Mar 04 20:14:18 2014	1393989258	14	7896	7909	0
Tue Mar 04 20:14:18 2014	1393989258	18	7892	7909	0
Tue Mar 04 20:14:18 2014	1393989258	18	7892	7909	0
Tue Mar 04 20:14:18 2014	1393989258	18	7892	7909	0
Tue Mar 04 20:14:18 2014	1393989258	16	7894	7909	0
Tue Mar 04 20:14:18 2014	1393989258	13	7896	7910	0
Tue Mar 04 20:14:18 2014	1393989258	12	7897	7910	0
Tue Mar 04 20:14:18 2014	1393989258	19	7891	7910	0
Tue Mar 04 20:14:18 2014	1393989258	13	7897	7910	0
Tue Mar 04 20:14:18 2014	1393989258	18	7892	7910	0
Tue Mar 04 20:14:18 2014	1393989258	12	7897	7910	0
Tue Mar 04 20:14:18 2014	1393989258	14	7896	7910	0
Tue Mar 04 20:14:18 2014	1393989258	19	7891	7910	0
Tue Mar 04 20:14:18 2014	1393989258	10	7899	7910	0
Tue Mar 04 20:14:18 2014	1393989258	18	7892	7910	0
Tue Mar 04 20:14:18 2014	1393989258	13	7897	7910	0
Tue Mar 04 20:14:18 2014	1393989258	14	7896	7910	0
Tue Mar 04 20:14:18 2014	1393989258	17	7893	7910	0
Tue Mar 04 20:14:18 2014	1393989258	18	7892	7910	0
Tue Mar 04 20:14:18 2014	1393989258	998	6912	7910	0
Tue Mar 04 20:14:18 2014	1393989258	18	7892	7910	0
